Filename,ClassId
08214,9
01885,1
04255,12
08243,12
10684,13
04854,13
11728,38
01191,0
07835,5
11679,33
04674,9
12020,7
09649,5
01072,8
01274,42
01833,16
09804,25
03652,17
10608,8
08145,9
01341,9
04526,12
05492,3
04707,38
10336,5
10161,8
05282,7
09699,11
11666,13
06218,1
03715,36
12297,13
07765,13
06414,13
04275,38
09044,1
03553,32
02735,22
03425,15
05507,1
03866,4
10691,20
04431,10
03160,29
00915,13
07265,12
05291,13
01922,5
04823,2
03429,35
04542,12
02533,1
03763,13
03675,13
06927,5
07739,13
08439,15
06474,35
00562,10
11142,8
12609,7
07877,36
08580,13
10226,1
10570,11
00300,12
01621,7
07087,5
00042,18
03287,2
01250,10
09379,37
00711,36
09220,34
06000,1
12200,13
00875,1
06481,13
02092,9
06942,5
07107,12
05063,36
04695,4
03979,38
06344,10
08244,13
06836,13
10071,4
06489,15
00556,22
04105,9
04342,38
03751,37
00293,35
05915,18
05120,10
00795,42
09492,13
12601,33
11138,7
05964,1
02822,39
00142,6
03086,8
11742,3
04611,38
08069,13
03366,2
09407,22
08625,34
01512,18
12360,2
04315,15
01381,9
11304,1
04097,34
09215,5
11198,18
07909,38
09558,12
08017,2
09561,5
02312,1
03232,11
04472,38
04151,12
00527,5
05501,10
07907,23
03973,37
07491,2
04452,31
11844,9
10777,15
10536,0
05729,5
09041,33
09782,7
07167,42
12104,24
10915,5
07563,25
07912,12
09838,5
02451,35
10085,34
05922,13
11070,6
02245,38
07064,11
03189,7
09007,10
06892,25
03832,41
03679,17
03575,8
07017,4
04042,17
10591,13
02078,38
01461,5
09550,29
09564,0
01426,10
02955,1
03975,40
00513,22
00209,15
06233,38
03270,13
04158,4
10402,10
11400,34
01981,17
07911,13
03974,12
12291,11
08752,9
03293,5
10212,10
08982,0
00198,13
11255,3
12293,19
00427,13
10034,25
12130,13
05294,11
04350,33
04967,38
04195,5
11839,1
03085,10
05341,13
11355,10
12223,19
01675,13
11279,12
04323,8
12286,2
05146,10
12153,8
04384,12
04147,21
05223,13
08801,17
08398,19
08737,15
07348,39
05228,26
02806,10
00816,11
05305,10
08279,35
01952,5
11356,38
00996,13
03387,30
05923,13
02889,10
05509,23
08822,8
03002,1
04855,10
10461,13
07291,5
05453,8
05069,13
03268,12
00559,13
03727,25
06659,25
06147,25
04599,1
02065,18
09114,25
06480,22
02914,9
12383,1
01802,24
12247,2
03258,33
04088,13
08712,38
04330,13
01694,5
08137,3
01329,17
09762,13
08883,4
02591,14
06838,18
00536,38
00265,15
06479,17
07979,2
08022,7
05963,5
00796,15
00438,8
11301,10
10899,22
07264,6
12158,13
02301,1
04894,3
10988,5
01421,10
03854,1
06002,0
04356,18
04521,1
07442,22
05377,15
08068,13
09164,36
02823,12
08206,1
07756,8
00647,7
11370,5
06120,0
00369,13
05784,33
05111,1
09354,15
10379,10
08480,13
07418,12
08053,38
09582,8
07138,15
02867,1
08845,14
12595,13
04009,8
11708,2
04018,0
12276,42
02109,13
01361,3
08350,9
02500,32
05538,11
05505,38
00911,22
02321,5
11926,38
05827,35
10305,8
08929,2
09668,13
02949,17
07991,11
01994,13
04796,13
10363,24
01047,11
03586,13
03377,12
09702,39
00693,20
02103,0
01750,26
04039,5
02437,7
00998,9
07838,5
11298,40
12578,9
12415,1
11827,38
06123,17
05064,18
10992,6
06975,12
01706,13
05834,13
09469,33
03900,1
11885,9
00715,5
05215,1
06826,13
12013,14
07701,5
10849,5
09140,13
03646,1
11872,35
08557,1
01321,9
03944,7
10575,40
04144,38
07248,38
01084,2
02234,5
12352,33
01754,38
03028,12
01407,17
11555,10
02214,1
07345,2
10059,22
06072,13
05813,1
03720,41
12039,38
09587,4
11345,1
03544,2
05621,12
03291,7
05043,27
08259,13
09416,38
10830,5
01843,29
07850,38
10689,12
06631,1
09814,4
08661,4
05225,6
02991,7
09408,29
09045,5
01502,8
08608,0
00577,0
08066,9
00160,22
11133,16
05803,1
07321,38
10961,13
05314,35
00775,4
09819,13
07449,0
11855,38
06795,4
07586,28
04615,33
01057,36
03669,9
06437,13
11429,38
01626,33
08775,4
03516,9
10160,17
02142,12
10095,8
00654,12
02777,18
09803,13
02579,12
09502,13
07487,35
05464,13
08875,33
09280,10
02759,33
03879,7
02116,13
06902,1
06767,8
08698,9
02607,37
10286,9
04828,38
07906,5
09967,5
03020,12
10718,12
09238,5
03164,12
10605,9
03103,40
00747,2
08468,5
08768,15
07451,7
02722,12
03196,13
01394,0
04161,5
10629,4
10493,5
04540,0
11208,5
06760,2
07862,5
00368,19
10038,14
00694,13
00837,9
09163,18
10150,10
05849,1
07937,5
08465,25
00505,3
10074,13
04847,9
09499,1
04639,13
07331,26
08323,6
02430,3
11367,17
09130,13
04575,8
01631,10
00371,18
09627,28
10257,8
10310,1
09543,32
02841,38
01905,38
03825,14
07287,8
03250,13
06951,38
03805,3
02536,9
11075,7
00143,18
04557,25
09006,13
00931,5
02213,10
10568,8
01120,31
12217,13
06057,35
08232,1
03531,4
02738,13
07886,22
02974,18
06985,14
10427,8
05313,13
01758,36
05902,1
05052,3
00553,29
12428,9
05777,10
03962,1
12127,32
09573,1
09563,5
08886,2
02580,1
08004,7
01074,14
09911,1
03978,13
08825,29
07235,18
03617,21
09953,10
11707,14
00491,26
02771,29
07568,23
00152,13
02107,3
06375,36
09709,38
09807,1
11032,29
08193,37
01182,31
10188,24
11239,23
09535,38
11089,3
04702,25
02232,15
02701,35
03159,5
09471,16
11786,38
01058,15
10611,38
03968,40
11669,2
09952,12
01525,13
08913,38
02995,13
11019,13
10904,8
09194,9
06702,13
09588,17
05790,10
08586,14
11911,9
11256,17
02335,1
09616,35
03796,5
04028,7
05640,5
05330,0
06607,5
07764,10
01937,23
09498,15
03307,14
12426,6
11453,13
01903,0
02117,7
09834,19
02207,38
05482,15
07718,9
04130,33
09799,33
06841,2
00269,18
06639,0
05714,5
10687,38
02590,22
12412,21
07099,20
09390,8
02687,5
07039,7
12451,13
05891,7
03093,0
08511,13
12269,9
01522,17
11402,1
01917,16
06424,4
01485,12
00525,13
06897,13
11528,1
11771,2
09441,17
04194,10
01320,33
01085,8
04168,38
07901,4
04370,5
10378,13
08359,1
01348,7
12555,12
03013,5
07301,3
07339,10
11792,8
04357,5
12432,33
08509,13
07572,12
11562,5
11793,9
11551,2
06350,10
08344,40
00091,1
09898,7
04049,35
04876,15
10025,0
12475,40
06891,12
06737,0
06559,1
00178,13
04803,8
10787,13
09138,2
03874,7
01194,7
10607,3
07690,7
07508,18
06661,12
09816,1
09452,25
11074,13
10096,26
05335,31
00797,15
03446,1
10138,10
09513,1
09718,13
06585,10
05513,4
08587,25
04951,40
09436,9
04301,8
10231,5
07450,9
10012,1
05429,13
03420,2
07494,5
06039,1
03614,38
06165,36
03996,8
10864,5
03421,13
03294,21
05571,38
08939,10
00289,22
04140,13
07236,33
11874,13
09818,25
11546,2
01510,5
06681,9
10271,13
07692,25
05742,24
07163,3
06830,12
04133,13
03844,13
08551,12
09868,42
04409,13
00498,31
07889,38
05564,3
07394,1
07989,38
07189,11
05017,17
10716,13
03771,7
00921,25
03428,22
08590,18
03533,12
04487,1
01657,13
02688,7
03061,38
03750,35
05259,38
09279,11
11289,1
11835,1
01658,12
05552,13
04681,10
12348,5
08838,13
07876,18
09420,1
05521,1
04678,6
08077,3
01046,2
02626,7
05256,3
04311,38
02104,0
00437,10
06353,25
04871,12
08019,40
02542,10
10983,23
05363,30
03949,12
03022,28
03622,3
12109,11
02313,1
00679,8
12103,4
10889,9
07445,13
05690,0
09493,42
09555,5
04986,1
05326,4
11632,0
03555,5
12290,13
09955,38
10237,10
00892,39
07758,5
08992,9
01201,5
08975,12
06175,2
07027,24
12594,12
00172,26
02441,1
01935,17
00372,4
01146,9
05601,40
04294,15
08134,3
06157,6
00555,1
09619,11
04134,0
03613,9
07591,35
07271,33
12622,12
06642,11
00200,17
05433,13
03684,33
03564,18
01967,4
07865,10
02007,2
07066,1
08405,5
05615,17
09314,5
10996,17
04846,15
05528,33
09817,38
07849,2
09976,13
01886,18
11411,35
00774,5
12342,11
09708,3
02713,1
07471,38
03332,7
04931,11
03126,38
02286,10
04810,13
00981,7
04196,12
12122,13
00408,5
00642,17
06663,9
12043,1
07393,10
07076,22
12277,13
11185,38
00708,13
01724,12
05910,2
07535,11
09515,4
07629,12
01902,31
11010,18
07731,1
00082,25
05110,38
07497,13
09400,36
09884,12
04801,1
00096,5
10815,5
04550,38
09150,4
01228,13
01406,13
01268,2
10481,25
10352,23
07716,12
05483,7
07962,3
09534,35
09798,0
00713,39
07956,13
05740,5
11775,38
06816,13
07032,4
07961,14
10993,13
00742,35
08946,5
10023,4
00126,10
12512,10
11157,5
10759,25
12334,5
08078,35
06813,6
08685,23
00303,14
08298,1
11215,31
11381,14
09978,9
11867,34
05139,0
02900,13
03124,4
00967,8
02838,6
01564,22
02352,5
04401,15
02810,13
10425,13
06584,15
03916,2
01588,14
08949,25
00515,33
10565,2
08980,33
10367,26
00944,38
07770,9
00605,9
00596,38
00644,4
01636,10
08482,11
03194,24
06452,1
07649,13
00949,13
06277,35
05078,12
00661,22
01239,14
05887,13
07202,0
07259,5
09415,6
01700,6
03918,16
02770,12
00961,15
02087,18
05135,5
11078,7
05611,10
02403,23
07377,5
08223,38
11382,37
06221,5
01327,26
05375,5
02720,17
09301,3
05196,1
08237,16
03247,1
01997,12
11081,1
06540,2
10139,2
06504,11
09846,4
10997,22
04892,13
11068,13
12368,13
08888,25
09620,10
07363,2
07133,25
10164,16
10879,13
03858,2
11964,7
09541,5
06060,0
05993,1
03460,12
03066,12
03662,18
01598,2
05875,36
05746,12
00256,38
06588,5
01543,9
01909,8
00781,33
00550,1
04583,17
12167,38
09143,8
06052,12
01768,1
06598,5
07312,7
06187,5
04017,3
11553,38
05732,38
08282,13
10924,17
09474,5
01622,38
06701,15
00762,10
12481,5
03062,13
06211,22
03821,28
11422,35
03620,16
02043,1
06801,17
10392,17
00872,10
02371,2
11591,10
08367,1
06031,25
07823,13
08652,1
10113,11
08122,2
10985,1
02361,30
01240,12
01613,16
00959,13
08247,29
09097,4
11900,3
06746,12
03956,13
00267,25
00026,13
10072,9
08926,18
11864,1
01615,2
11014,9
04937,7
08721,25
11593,18
06731,26
10600,2
10812,12
06013,13
02073,1
05478,13
02776,25
02632,1
06476,23
03246,13
12096,13
10013,6
09157,13
06766,13
10664,13
09765,4
00360,9
04720,7
07651,3
02381,13
00607,38
00477,37
04590,4
10098,2
09302,38
04563,22
11981,38
00058,9
00352,16
08051,5
11554,17
10108,18
01572,13
06792,13
03912,28
06421,2
01138,12
00620,30
04048,27
01457,5
05073,38
08283,2
03154,14
09605,4
01820,5
09186,4
05962,16
02760,13
03945,12
08570,10
12577,11
03491,0
10545,18
07834,13
11664,14
03445,1
00331,18
06539,35
05889,38
03030,13
11478,6
10633,13
10892,41
09636,13
03791,38
00852,1
05623,10
06984,5
05843,1
01140,8
10932,4
12051,1
04087,38
00548,12
07807,12
02617,5
07674,17
01845,11
08983,33
00381,15
02743,9
06537,38
08928,3
05462,1
09845,3
01558,0
12012,13
08209,4
01869,25
10848,33
05569,3
09551,9
09019,26
10798,5
00700,3
05042,10
10279,9
12480,38
09812,11
12030,7
08567,8
07436,8
02406,34
07045,7
11280,4
04756,18
04527,13
01238,7
11580,13
07233,5
08417,22
03875,13
10288,8
01856,24
02248,33
10370,14
01360,26
06617,33
00819,2
02009,38
01208,35
06744,26
03653,38
07655,12
07931,13
05551,1
07871,1
10563,23
11332,11
07420,1
07680,25
07065,1
05820,3
00545,1
11039,13
00202,4
06885,12
05212,13
01480,25
08445,7
11716,38
04175,17
07326,8
02547,17
04597,3
06177,5
04485,15
06069,5
04538,5
00858,3
12336,38
07775,13
00055,38
10579,13
06379,38
08747,33
11673,2
11890,16
02056,32
09942,9
09975,40
01061,12
03288,4
07973,13
06326,3
08143,14
12492,4
06834,12
03114,13
02865,4
06862,38
10677,1
11560,13
09401,13
10118,22
08657,31
02521,15
02227,2
10872,1
01264,10
06922,17
08791,2
08537,12
12161,13
01718,18
10609,33
03648,12
01020,14
11265,4
11949,8
06528,13
03065,17
00619,33
02035,38
11534,7
09917,22
05084,5
02654,15
07994,5
08978,3
06680,10
06878,18
06080,22
07438,8
08138,15
09475,9
04602,29
07219,16
01100,39
07567,13
01640,33
07019,8
11783,7
08020,12
04754,13
00419,5
12422,18
01616,9
08224,3
12479,3
08526,7
12429,26
03144,4
02487,40
05750,1
06492,38
02261,13
05638,22
08205,41
12033,22
12306,9
01159,1
02090,13
03318,13
01591,38
05350,1
10275,1
11274,1
01765,38
10660,14
10322,7
07521,13
07677,31
00234,33
03461,1
03260,10
05208,5
12514,10
10247,7
10125,13
11200,42
10693,8
06596,5
08230,10
10513,1
05086,18
02181,13
02408,2
07856,22
09731,34
07217,32
01737,15
00089,22
11607,1
00066,26
05955,1
04603,34
08894,41
07130,16
06741,2
10925,4
04056,10
03710,17
09031,23
08329,33
09796,0
05389,17
04273,25
03336,0
12268,16
02666,22
10528,20
11210,2
09047,33
00035,17
04165,14
00709,16
05613,13
06991,25
02086,13
02221,12
00629,17
11117,10
03219,10
00623,12
04811,13
09035,4
08226,13
12121,15
04052,13
04289,25
11052,2
05917,15
00972,13
10140,13
07761,9
02978,40
01472,3
02000,38
00217,5
11266,20
04676,10
09728,5
04267,4
02203,10
10442,25
12561,7
03645,1
08390,8
03361,31
07844,38
03321,1
00495,5
10753,1
05297,12
11058,7
04777,15
10285,25
04089,13
03177,13
08440,4
07530,1
11374,10
07297,9
08620,13
12572,15
05771,36
01829,38
08374,9
01145,14
03346,8
04755,7
09768,1
04508,12
04467,12
08981,38
07215,14
06359,1
04381,5
00036,5
03619,2
08021,34
05529,13
11914,0
09538,1
11331,5
09066,26
09463,11
06965,8
02517,13
09342,17
08820,2
08727,41
02264,13
07042,12
02039,12
07694,34
10828,0
11576,5
02123,13
08368,28
03411,2
03116,17
01506,1
00210,15
04524,7
08899,13
10949,11
03236,41
05720,38
06104,1
08823,8
06383,2
12129,2
04830,4
00564,12
10073,5
05519,13
07855,1
00907,13
04687,6
06173,7
02524,10
01684,13
08300,13
06520,13
10767,31
05691,11
05805,33
05285,12
11050,11
11943,4
11714,38
07580,3
05595,12
01181,17
11373,5
02692,38
05029,3
06477,13
09497,13
05856,8
01581,13
08654,13
05300,13
03808,10
01973,1
01106,8
11866,21
12323,4
04179,1
05966,41
05775,13
00448,38
07092,11
08531,4
04886,18
05766,34
09956,8
07681,4
06112,12
05997,8
09449,12
07118,31
08788,5
02405,1
10343,38
11590,9
01067,32
05792,5
11615,13
12562,8
10854,8
05667,27
00402,10
07303,38
06823,2
05871,18
06743,13
04511,13
08311,1
11832,31
03535,35
01446,12
07852,0
07096,24
03005,12
00821,14
08593,13
09746,15
09532,14
03012,27
06879,14
05911,10
08233,9
04853,12
02884,10
11160,1
02999,5
00868,25
04808,4
03373,13
12226,13
01386,4
11283,9
00866,5
04616,38
02160,0
07025,10
06894,40
02171,1
06958,38
10650,0
12549,5
06913,13
08802,5
02996,13
05454,5
01660,5
05342,24
04556,9
05158,38
07639,12
04715,16
03136,1
04781,1
06986,29
11458,38
03733,13
11820,13
09170,30
03330,2
02386,2
12356,12
10665,38
00260,35
10203,18
08197,10
09553,13
04184,41
08135,41
02780,8
06719,14
02446,26
11220,14
09338,7
09565,9
07673,38
00983,5
12136,0
04591,26
10102,17
03795,11
05715,5
08893,10
02491,9
04726,2
06643,11
10637,14
01310,5
12206,8
04488,8
09285,35
02250,1
11190,14
04737,14
01040,33
03494,25
02266,1
09797,11
08032,7
12128,38
02122,13
00446,31
06963,8
04211,17
07679,8
00778,2
02465,12
01060,5
04912,10
00625,13
00312,33
11090,12
01011,10
03948,13
12324,12
05299,33
06048,12
05602,1
10569,1
04265,15
04972,7
03966,9
03490,13
11592,14
03530,4
03626,13
02929,10
11309,7
01104,23
10309,14
06501,34
06515,38
05650,12
04386,1
02322,7
07155,5
04415,13
04410,6
11940,29
00471,38
04419,3
05324,8
02411,9
09500,7
03920,12
10754,2
04696,31
09056,8
02784,38
03567,30
10220,13
05448,15
04462,38
11766,3
05876,4
07210,5
02041,4
09123,35
07806,38
08603,23
06950,9
04685,0
02582,34
06837,1
11598,5
05414,4
05490,40
04991,38
04328,9
01328,13
08006,20
12007,38
02400,13
08085,7
07237,12
12327,2
09941,5
10438,10
12338,35
09188,10
06046,7
00165,9
05128,16
11600,2
08411,4
07380,3
03607,8
09886,2
00840,12
10486,7
12070,0
11533,3
10267,7
00356,35
04365,38
02693,1
08725,12
04507,17
09788,1
00432,34
09175,5
05670,13
10439,42
00025,13
11574,9
10780,18
08591,10
04387,1
01302,14
10346,8
05430,31
11643,13
07309,1
09597,38
11258,8
11809,13
10472,16
10135,5
02289,13
07683,7
07748,11
04044,13
03044,10
03985,1
01452,5
11462,0
11064,5
01668,12
02911,12
03212,2
02703,38
10681,13
00814,17
10737,2
05094,10
02422,13
00222,5
04202,15
05164,13
12501,38
00416,10
09723,11
05024,15
10354,38
09700,5
12179,17
02917,7
07343,16
10492,10
00454,1
08520,33
09439,4
11531,24
11287,9
12386,15
04253,5
05830,1
00038,16
08161,1
09173,38
06374,13
03383,13
06388,13
06867,12
10066,3
05050,25
12170,9
03333,13
02392,13
10557,11
08519,18
07351,38
03716,0
08966,13
01727,40
11906,14
00809,0
03668,14
12114,6
08782,38
00040,7
01105,5
10383,38
02531,13
06555,7
01499,8
00288,17
07879,5
08504,9
00423,9
12389,15
06122,26
06368,14
00839,11
03118,1
07887,10
06079,34
08944,13
11145,2
05584,17
05045,17
04841,7
03731,15
06155,11
11091,16
03391,31
03485,13
06189,7
01433,8
02115,15
11232,33
11412,10
03601,14
05074,16
01063,15
03758,10
06450,7
02119,5
08773,13
06314,38
05553,9
00526,3
10527,13
11596,5
02921,11
07267,40
06955,8
02781,13
05661,7
04083,15
00889,2
00206,2
04171,10
01701,5
10443,33
09217,36
05051,14
12542,1
04697,27
00302,0
00759,23
03393,9
00671,10
10653,18
02801,12
10274,38
08699,11
00606,7
06124,3
03590,17
03942,5
03954,38
05518,13
04730,3
10721,34
03292,10
02153,7
12353,36
01008,12
05759,1
06790,25
08031,40
04070,13
06030,15
06451,5
03096,10
06271,12
11877,26
08132,8
09347,5
03115,12
04047,17
05165,13
01920,8
09752,13
09617,38
07333,4
06094,12
07654,12
01362,8
06016,8
07500,6
12193,35
11620,4
02772,1
10215,14
10339,8
07997,18
04354,13
07188,5
03932,38
06050,13
05417,12
00565,23
05658,36
12521,2
09734,2
04177,4
01836,15
05424,14
12463,3
02893,13
00628,2
04334,2
11009,38
00587,30
08387,8
03281,0
11022,13
02001,38
10473,1
09412,11
07496,18
07577,4
09319,8
05096,15
08291,18
00643,11
02466,5
04570,0
09399,10
08642,9
06673,9
03556,2
11747,14
09021,2
01770,5
08514,17
01666,16
02433,25
10585,4
01137,13
07640,40
00341,13
03326,9
03517,33
05560,5
02963,17
00719,5
12458,10
08841,13
02271,13
08345,7
00452,0
10661,38
04412,12
09872,4
06844,38
09749,2
04276,18
03438,7
09422,38
11522,1
11115,37
06802,25
05527,32
07738,1
04872,1
07159,8
12092,38
09667,4
04741,3
08911,12
07041,31
11267,8
02362,5
12575,2
00213,5
03697,12
06167,13
06581,13
07015,38
09012,38
08072,13
02662,13
09061,12
00105,1
06890,11
07396,17
03835,20
10390,13
02008,4
02280,38
02925,13
06042,25
05753,5
02962,13
06370,35
01846,4
03738,31
06434,31
11719,2
12308,2
03043,13
03871,33
10896,15
02749,13
08413,28
03734,35
08581,13
11718,2
00159,4
03692,12
12314,25
02966,26
01232,4
10440,38
05474,38
06460,12
01663,2
06620,9
02696,11
06285,13
03369,22
03744,15
06903,1
08242,0
01441,13
00008,25
04466,14
02394,7
04635,13
11377,33
11821,18
05987,29
12243,15
01957,7
05153,2
01704,16
01536,38
01147,4
08380,10
05395,7
06318,38
09903,9
03045,35
08462,13
09878,17
04243,14
07874,14
03265,16
10200,38
08285,1
03145,9
01827,13
00677,18
09829,8
00506,32
03474,0
12149,13
03636,7
01132,40
00144,17
00060,38
07616,0
01884,5
06386,12
06058,1
12624,25
06140,25
04363,4
02980,9
07371,1
01671,10
07373,0
12011,3
08361,13
10167,38
02983,7
07031,13
10475,13
09085,5
00608,28
09278,7
11246,13
05651,5
09166,15
05317,35
03509,33
02275,12
07631,6
05113,5
04675,34
08128,7
01078,13
00203,1
09368,35
01221,17
01547,5
09214,2
09664,14
00239,18
09988,13
05969,13
01478,1
01971,9
07117,12
03837,6
01339,31
02988,36
06441,36
06308,2
09243,18
02025,2
06172,10
02605,4
02555,13
03806,13
12375,13
00418,9
09773,5
05402,15
07831,1
06160,10
06997,13
07221,15
05561,12
09325,8
04351,1
07747,36
01130,15
09069,5
06575,2
04038,24
00676,25
03611,4
01089,1
03538,10
06378,38
11334,13
02447,6
10489,30
12615,10
07340,13
02169,2
02606,28
05234,38
08628,14
00349,13
07024,9
10556,13
04459,9
06415,33
06369,25
03245,9
05664,16
03063,28
04393,10
04769,12
00475,12
04458,36
07538,2
01961,13
10739,15
05659,40
10474,1
07329,25
10314,37
08904,2
06269,23
08025,18
02695,13
00199,13
10888,38
02576,13
02718,10
03206,7
10833,16
07732,12
09028,1
09316,14
07620,2
01306,4
07607,7
08803,5
04680,1
06887,38
03789,36
04129,6
06453,1
08890,32
09156,13
08910,13
06980,25
00155,5
06531,4
10225,14
11277,12
09141,32
09067,38
05907,38
02830,12
03497,9
04347,12
01565,1
12373,9
02269,2
08410,23
01102,0
00147,41
11490,2
07485,4
06536,0
06729,36
09442,33
05855,10
12397,10
06946,2
08166,25
01235,34
00030,5
04856,13
11288,13
00374,25
05219,12
04819,11
02088,1
03335,1
01234,3
11962,34
12381,12
07315,38
06748,22
04576,4
01459,15
08355,13
04910,15
04604,1
03520,5
05869,12
06303,23
05159,1
08610,12
05705,41
08634,1
00306,32
07277,13
01806,38
06354,5
05724,6
02033,15
00833,18
03108,38
10229,0
04752,1
03913,35
07437,5
01156,4
00802,5
06429,1
00725,13
08388,13
03465,38
00602,1
02129,22
04644,5
00280,9
05095,22
08764,34
06590,11
00887,1
02619,10
08826,30
10936,13
01542,3
06184,6
05168,10
09661,13
00920,12
03109,33
05476,13
09059,15
01022,13
04120,4
07415,0
04949,13
12230,8
11745,6
10033,8
05011,1
07804,20
00856,1
08733,2
04898,40
02128,16
10709,5
01342,13
05273,4
05704,1
09758,3
09447,6
04248,13
02873,38
03606,12
10723,10
11001,8
08441,7
03083,2
07868,35
04157,18
02259,4
09454,7
03809,14
04115,31
05986,17
03033,38
07788,38
01919,38
11321,11
10360,14
08723,15
08486,6
02154,1
06674,38
03936,12
01879,13
00894,35
02912,26
10624,24
01723,15
10122,10
00435,6
11950,13
02861,2
10180,5
06445,12
04075,1
11729,12
02574,0
04156,25
10232,0
10705,4
09171,13
03647,14
06306,1
02887,2
07452,13
01219,13
12482,5
01899,38
05231,8
12592,22
12410,35
02977,33
09425,13
01839,35
03451,2
06367,4
03794,9
10810,35
09951,31
03052,13
03749,31
06338,13
11603,2
00377,22
09005,14
04300,13
04727,18
07714,25
03953,40
12315,25
02827,1
06366,40
05645,5
05867,13
06105,38
03869,33
05407,14
08523,0
06915,10
11980,8
03660,8
12090,18
00247,8
03848,10
07481,38
00468,14
02560,0
08211,1
10885,2
01243,35
00184,20
09753,13
01122,35
08162,33
03924,9
03401,9
07467,20
03229,15
04478,1
00974,10
03171,8
10052,13
08364,25
00208,13
02071,12
12317,24
05786,41
05738,10
06107,9
02493,0
08308,15
03964,40
12260,2
11269,7
04021,13
03299,2
06516,40
03860,25
03290,26
12510,4
10490,8
12602,13
06697,25
03672,36
11378,1
04241,18
03469,36
07443,12
08769,32
08421,3
05517,17
02834,42
01185,12
04574,2
03868,13
00583,1
12529,38
10999,13
00131,1
04369,38
05265,1
12044,12
00057,13
10435,14
05318,18
05015,3
10323,7
06886,1
08338,10
07205,8
05782,12
04162,13
05532,17
08084,38
02746,12
03242,7
05537,1
05990,17
11222,7
04298,28
11619,8
03140,5
06085,6
11770,16
10542,1
11125,2
04776,15
09385,13
06289,38
11213,8
03444,8
00109,3
00946,22
03757,31
02790,13
02316,13
06247,1
09638,5
00102,5
08680,22
00232,33
05214,5
06589,17
09372,38
11098,1
01409,1
04995,26
10674,13
00385,13
10306,2
08324,38
06056,12
03424,12
09259,35
11388,1
05669,7
03906,38
00013,7
09275,18
01006,38
03528,38
11701,7
07077,42
05009,9
08849,18
02554,9
06911,10
05578,33
02943,13
02998,41
02664,13
07245,13
12582,3
05385,7
11808,13
11460,8
06372,5
02070,13
01442,18
08104,32
03810,1
08843,11
01853,0
01109,12
03724,38
09964,12
08196,3
07554,12
05686,5
02819,38
04187,25
05807,13
09237,2
01390,2
11726,13
09691,4
03667,14
02820,12
02712,1
05405,21
03969,22
05422,31
08842,1
08535,12
05260,1
06861,17
02651,12
10971,37
11498,15
09119,5
08858,6
09111,11
